87,Bavarian State Library
88,Bibliothèque nationale de France (BnF)
89,Royal Museum of Fine Arts Antwerp
90,Gemäldegalerie Alte Meister
91,Musée Condé
92,Museum of Fine Arts Houston (MFAH)
93,Capilla Real de Granada
94,Sabauda Gallery
95,Musée Marmottan Monet
96,Musee des Beaux-Arts de Pau
97,Shelburne Museum
98,Art Institute of Chicago
99,Scottish National Gallery of Modern Art
100,Folkwang Museum
101,White House
102,Barnes Foundation
103,Museo de Arte de Sao Paulo (MASP)
104,Philips Collection
105,Museo Nacional Centro de Arte Reina Sofía (MNCARS)
106,Musée Picasso
107,Czartoryski Museum
108,Church Santa Maria delle Grazie
109,Galerie Rosengart
110,Musee Toulouse-Lautrec
111,British Museum
112,National Portrait Gallery
113,Kunstmuseum Basel
114,Brooklyn Museum
115,Santa Maria della Concezione de Cappuccini
116,Walters Art Museum
117,Montreal Museum of Fine Arts (MMFA)
118,Appleton Museum of Art
119,Albertina
120,Wadsworth Atheneum
121,Whitney Museum of American Art
122,Detroit Institute of Arts
123,National Gallery of Australia (NGA)
124,Galleria Doria Pamphilj
125,Borghese Gallery
126,Huntington Library
127,Groeningemuseum
128,Museo Correr
129,Royal Collection (Buckingham Palace)
130,Yale Centre For British Art (Yale University)
131,Vatican Museums
132,Staatliche Museen zu Berlin
133,Musée des Beaux-Arts de Rouen
134,Kunsthalle Bremen
135,Fitzwilliam Museum (University of Cambridge)
136,Clark Art Institute
137,Saint Louis Art Museum
138,Tokyo Fuji Art Museum
139,Bristol City Museum and Art Gallery
140,National Museum
141,Museum of Western and Oriental Art (Khanenko Museum)
142,Norton Simon Museum
143,Musée des Beaux-Arts de Lyon
144,Museum of Fine Arts (MFA)
145,Wallraf-Richartz Museum
146,Rijksmuseum
147,Rhode Island School of Design Museum (RISD Museum)
148,Museum of Russian Art (Tereshchenko Museum)
149,Villa Colloredo Mels Museum
150,Musée Unterlinden
151,Lenbachhaus
152,Santa Maria sopra Minerva
153,Sant&#39;Agostino Church
154,Residenzgalerie
155,Museum Boijmans van Beuningen
156,Fogg Museum (Harvard Art Museums)
157,Cincinnati Art Museum
158,Bonnefantenmuseum
159,Budapest Museum of Fine Arts
160,National Art Gallery (Alexandros Soutzos Museum)
161,Kröller-Müller Museum
162,Mauritshuis
163,Christian Museum
164,Royal Museums of Fine Arts of Belgium
165,Musée des Beaux-Arts de Strasbourg
166,Musée d&#39;Art et d&#39;Histoire
167,Musée des Beaux-Arts de Dijon
168,Ipswich Museum
169,Blickling Hall
170,Musee d&#39;Art Moderne de Troyes
171,Frans Hals Museum
172,Neue Pinakothek
173,National Gallery of Denmark (Statens Museum for Kunst)
174,Chatsworth House
175,San Francisco Museum of Modern Art (SFMOMA)
176,Krannert Art Museum (University of Illinois at Urbana–Champaign)
177,Hammer Museum ( University of California)
178,Museum of Contemporary Art (MOCA)
179,Phillips Collection
180,Hirschsprung Collection
181,National Museum of Art
182,Staatliches Museum Schwerin
183,Birmingham Museum of Art
184,Walker Art Center
185,Peggy Guggenheim Collection
186,Museo Poldi Pezzoli
187,Palazzo d&#39;Accursio (Palazzo Comunale)
188,Schloss Weissenstein
189,Museu Nacional d&#39;Art de Catalunya (MNAC)
190,Cleveland Museum of Art (CMA)
191,Gothenburg Museum of Art
192,Palace of Fontainebleau
193,National Gallery of Victoria (NGV)
194,Princeton University Art Museum (PUAM)
195,Musée des Beaux-Arts de Nantes
196,Graves Art Gallery
197,New York Historical Society
198,Bilbao Fine Arts Museum
199,"Museum of Modern Art (MoMA), New York City, NY, US"
200,"Philadelphia Museum of Art, Philadelphia, PA, US"
201,"Louvre, Paris, France"
202,"Ny Carlsberg Glyptotek, Copenhagen, Denmark"
203,"Galleria dell'Accademia, Venice, Italy"
204,"Von der Heydt Museum, Wuppertal, Germany"
205,"National Museum of Capodimonte, Naples, Italy"
206,"Tate Britain, London, UK"
207,"Kunsthaus Zürich, Zürich, Switzerland"
208,"Museum Ludwig, Cologne, Germany"
209,"Rijksmuseum, Amsterdam, Netherlands"
210,"National Gallery, London, UK"
211,"Château de Malmaison, Rueil-Malmaison, France"
212,"Borghese Gallery, Rome, Italy"
213,"Toledo Museum of Art, Toledo, OH, US"
214,"Louvre, Paris, France, Philadelphia Museum of Art, Philadelphia, PA, US"
215,Private Collection
216,"Musée Calvet, Avignon, France"
217,"Tate Modern, London, UK"
218,"Menil Collection, Houston, TX, US"
219,"Museo del Prado, Madrid, Spain"
220,"Solomon R. Guggenheim Museum, New York City, NY, US"
221,"Brooklyn Museum, New York City, NY, US"
222,"Hermitage Museum, Saint Petersburg, Russia"
223,"Museum of Fine Arts (MFA), Boston, MA, US"
224,"Omsk Regional Museum of Fine Arts (Vrubel Museum), Omsk, Russia"
225,"Norton Simon Museum, Pasadena, CA, US"
226,"Royal Museums of Fine Arts of Belgium, Brussels, Belgium"
227,"Musée d'Orsay, Paris, France"
228,"Gemäldegalerie, Berlin, Germany"
229,"Musée Unterlinden, Colmar, France"
230,"J. Paul Getty Museum, Los Angeles, CA, US"
231,"Royal Museum of Fine Arts Antwerp, Belgium"
232,"Tehran Museum of Contemporary Art (TMoCA), Tehran, Iran"
233,"National Gallery of Victoria (NGV), Melbourne, Australia"
234,"Tretyakov Gallery, Moscow, Russia"
235,"Basilica of San Francesco, Arezzo, Italy"
236,"United States Capitol, Washington, DC, US"
237,"Museum of Contemporary Art (MOCA), Los Angeles, CA, US"
238,"Art Institute of Chicago, Chicago, IL, US"
239,"Wadsworth Atheneum, Hartford, CT, US"
240,"Walker Art Center, Minneapolis, MN, US"
241,"Yale Centre For British Art (Yale University), New Haven, CT, US"
242,"Metropolitan Museum of Art (Met), New York City, NY, US"
243,"Kunsthistorisches Museum, Vienna, Austria"
244,"Alte Pinakothek, Munich, Germany"
245,"Museum Boijmans van Beuningen, Rotterdam, Netherlands"
246,"National Gallery of Art, Washington, DC, US"
247,"Château de Versailles, Versailles, France"
248,"Zentrum Paul Klee, Bern, Switzerland"
249,"Musée Fabre, Montpellier, France"
250,"Musée Cantonal des Beaux-Arts, Lausanne, Switzerland"
251,"Phillips Collection, Washington, DC, US"
252,"Private Collection, Cathedral of Our Lady, Antwerp, Belgium"
253,"Musée des Beaux-Arts de Nantes, Nantes, France"
254,"Thyssen-Bornemisza Museum, Madrid, Spain"
255,"Palazzo Rosso, Genoa, Italy, Palazzo Bianco, Genoa, Italy"
256,"Art Gallery of Ontario (AGO), Toronto, Canada"
257,"Uffizi Gallery, Florence, Italy"
258,"Museo Nacional Centro de Arte Reina Sofía (MNCARS), Madrid, Spain"
259,"Pushkin Museum, Moscow, Russia"
260,"Kunstmuseum Winterthur, Winterthur, Switzerland"
261,"Staatliche Kunsthalle Karlsruhe, Karlsruhe, Germany"
262,"Scottish National Gallery, Edinburgh, UK"
263,"Alte Nationalgalerie, Berlin, Germany"
264,"Finnish National Gallery, Helsinki, Finland, Ateneum, Helsinki, Finland"
265,"Ashmolean Museum, Oxford, UK"
266,"San Francisco Museum of Modern Art (SFMOMA), San Francisco, CA, US"
267,"Galleria dell'Accademia di Firenze, Florence, Italy"
268,"Hecht Museum (University of Haifa), Haifa, Israel"
269,"Albright-Knox Art Gallery, Buffalo, NY, US"
270,"Kunstmuseum Basel, Basel, Switzerland"
271,"Albertina, Vienna, Austria"
272,"National Gallery of Canada, Ottawa, Canada"
273,"Real Academia de Bellas Artes de San Fernando, Madrid, Spain"
274,"National Gallery of Ancient Art (GNAA), Rome, Italy"
275,"Birmingham Museum and Art Gallery, Birmingham, UK"
276,"Steven A. Cohen Collection, Greenwich, CT, US"
277,"Lenbachhaus, Munich, Germany"
278,"Nelson-Atkins Museum of Art, Kansas City, MO, US"
279,"Felix Klee Collection, Bern, Switzerland"
280,"Schloss Charlottenburg, Berlin, Germany"
281,"Duomo di Firenze (Cattedrale di Santa Maria del Fiore), Florence, Italy"
282,"Kunsthalle Hamburg, Hamburg, Germany"
283,"Los Angeles County Museum of Art (LACMA), Los Angeles, CA, US"
284,"Kunstmuseum Liechtenstein, Vaduz, Liechtenstein"
285,"Peggy Guggenheim Collection, Venice, Italy"
286,"Hamburger Bahnhof (Museum für Gegenwart), Berlin, Germany, Kunsthalle Hamburg, Hamburg, Germany"
287,"Musée de Grenoble, Grenoble, France"
288,"Sprengel Museum, Hanover, Germany"
289,"Vatican Museums, Vatican"
290,"Musée des Beaux-Arts de Rouen, Rouen, France"
291,"Musée Condé, Chantilly, France"
292,"Whitney Museum of American Art, New York City, NY, US"
293,"National Museum of Western Art, Tokyo, Japan"
294,"Yale University Art Gallery (Yale University), New Haven, CT, US"
295,"Musée de la Légion d'honneur, Paris, France"
296,"Museum der Bildenden Kunste, Leipzig, Germany"
297,"Frans Hals Museum, Haarlem, Netherlands"
298,"Hungarian National Museum, Budapest, Hungary"
299,"Cleveland Museum of Art (CMA), Cleveland, OH, US"
300,"Santa Maria Novella, Florence, Italy"
301,"Columbus Museum of Art, Columbus, OH, US"
302,"Galleria d'Arte Moderna, Milan, Italy"
303,"Budapest Museum of Fine Arts, Budapest, Hungary"
304,"E.G. Bührle Foundation, Zürich, Switzerland"
305,"Toledo Cathedral, Toledo, Spain"
306,"Museum Kunstpalast, Düsseldorf, Germany"
307,"Detroit Institute of Arts, Detroit, MI, US"
308,"Musee des Beaux-Arts de Pau, Pau, France"
309,"Georges Pompidou Center, Paris, France"
310,"Neue Pinakothek, Munich, Germany"
311,"Städel, Frankfurt am Main, Germany"
312,"University of Iowa Museum of Art, Iowa City, IA, US"
313,"National Portrait Gallery, London, UK"
314,"Royal Collection (Buckingham Palace), London, UK"
315,"National Gallery, Oslo, Norway"
316,"Museum Moderner Kunst Stiftung Ludwig Wien (MUMOK), Vienna, Austria"
317,"Russian Museum, Saint Petersburg, Russia"
318,"Museo Horne, Florence, Italy"
319,"Musée Rodin, Paris, France"
320,"Victoria and Albert Museum (V&A), London, UK"
321,"Museo Civico di Sansepolcro, Sansepolcro, Italy"
322,"Staatliche Museen zu Berlin, Berlin, Germany"
323,"Krannert Art Museum (University of Illinois at Urbana–Champaign), Champaign, IL, US"
324,"Seattle Art Museum (SAM), Seattle, WA, US"
325,"Bibliothèque nationale de France (BnF), Paris, France"
326,"Musée d'Art et d'Histoire, Geneva, Switzerland"
327,"Maas Gallery, London, UK"
328,"Moderna Museet, Stockholm, Sweden"
329,"Nationalmuseum, Stockholm, Sweden"
330,"Museo de Arte de Sao Paulo (MASP), Sao Paulo, Brazil"
331,"National Gallery of Ireland, Dublin, Ireland"
332,"Bavarian State Painting Collections, Munich, Germany"
333,"National Gallery of the Marches (Palazzo Ducale di Urbino), Urbino, Italy"
334,"White House, Washington, DC, US"
335,"Palazzo Barberini, Rome, Italy"
336,"Nesuhi Ertegun Collection, New York City, NY, US"
337,"Gemäldegalerie Alte Meister, Dresden, Germany"
338,"Dolores Olmedo Collection, Mexico City, Mexico"
339,"Duomo di Castelfranco Veneto, Castelfranco Veneto, Italy"
340,"Ca' Rezzonico (Museo del Settecento), Venice, Italy"
341,"Jersey Heritage, St Helier, UK"
342,"Musée des Beaux-Arts de Liège (BAL), Liège, Belgium"
343,"Pennsylvania Academy of the Fine Arts, Philadelphia, PA, US"
344,"uffizi gallery, florence, italy"
345,"museo del prado, madrid, spain"
346,"musée de l'armée, paris, france"
347,"louvre, paris, france"
348,private collection
349,"alte pinakothek, munich, germany"
